customer_id,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals
0584-BJQGZ,25,Yes,Yes,Yes,85,Yes,None,No,0
0585-EGDDA,40,Yes,Yes,No,27,Yes,Offer B,Yes,8
0587-DMGBH,8,Yes,Yes,No,25,No,None,No,0
0594-UFTUL,13,No,Yes,No,0,No,Offer D,Yes,1
0595-ITUDF,64,Yes,Yes,Yes,27,Yes,None,No,0
0596-BQCEQ,62,Yes,Yes,No,13,Yes,None,Yes,1
0599-XNYDO,20,Yes,Yes,No,28,Yes,None,No,0
0601-WZHJF,14,Yes,No,No,12,Yes,Offer D,Yes,1
0602-DDUML,57,Yes,Yes,No,48,Yes,None,No,0
0603-OLQDC,12,Yes,Yes,No,29,Yes,Offer D,No,0
0603-TPMIB,59,No,Yes,Yes,0,No,Offer B,No,0
0604-THJFP,59,Yes,Yes,No,22,Yes,Offer B,Yes,4
0607-DAAHE,53,No,Yes,No,0,No,Offer B,No,0
0607-MVMGC,45,Yes,Yes,Yes,13,Yes,None,Yes,3
0608-JDVEC,50,No,Yes,No,0,No,Offer B,Yes,5
0611-DFXKO,20,Yes,Yes,No,5,Yes,Offer D,Yes,1
0612-RTZZA,1,Yes,No,No,15,Yes,Offer E,No,0
0613-WUXUM,70,No,Yes,No,0,No,None,Yes,1
0616-ATFGB,1,Yes,No,No,18,Yes,Offer E,Yes,1
0617-AQNWT,64,Yes,No,No,27,Yes,None,Yes,5
0617-FHSGK,49,Yes,Yes,Yes,24,No,None,No,0
0618-XWMSS,28,Yes,Yes,No,5,Yes,Offer C,No,0
0619-OLYUR,72,Yes,Yes,Yes,27,Yes,None,Yes,1
0620-DLSLK,13,Yes,Yes,No,19,Yes,None,No,0
0620-XEFWH,4,No,Yes,No,0,No,Offer E,Yes,1
0621-CXBKL,53,No,Yes,No,0,No,Offer B,No,0
0621-HJWXJ,63,Yes,Yes,Yes,24,Yes,Offer B,Yes,1
0621-JFHOL,10,Yes,No,No,29,Yes,Offer D,No,0
0621-TSSMU,56,No,Yes,No,0,No,None,No,0
0621-TWIEM,10,Yes,Yes,No,69,Yes,Offer D,No,0
0623-EJQEG,65,Yes,Yes,Yes,16,No,Offer B,No,0
0623-GDISB,1,Yes,Yes,No,21,Yes,None,No,0
0623-IIHUG,21,Yes,No,No,8,Yes,None,No,0
0625-AFOHS,29,No,Yes,No,0,No,Offer C,Yes,5
0626-QXNGV,72,No,Yes,Yes,0,No,None,Yes,7
0628-CNQRM,22,Yes,Yes,No,17,Yes,None,Yes,1
0634-SZPQA,23,Yes,Yes,Yes,4,Yes,None,No,0
0635-WKOLD,40,Yes,Yes,Yes,22,Yes,Offer B,No,0
0637-KVDLV,2,Yes,Yes,Yes,30,Yes,Offer E,No,0
0637-UBJRP,13,Yes,Yes,No,21,Yes,Offer D,Yes,5
0637-YLETY,16,Yes,Yes,Yes,30,Yes,Offer D,No,0
0639-TSIQW,67,Yes,Yes,Yes,30,Yes,Offer A,No,0
0640-YJTPY,72,No,Yes,No,0,No,Offer A,Yes,3
0641-EVBOJ,3,Yes,Yes,No,16,No,None,No,0
0643-OKLRP,47,Yes,Yes,Yes,7,No,None,Yes,1
0644-OQMDK,4,Yes,Yes,No,12,Yes,Offer E,No,0
0650-BWOZN,18,Yes,Yes,No,24,Yes,None,No,0
0654-HMSHN,21,Yes,Yes,Yes,3,Yes,Offer D,Yes,1
0654-PQKDW,62,Yes,Yes,No,20,Yes,None,Yes,5
0655-RBDUG,7,Yes,Yes,Yes,29,Yes,Offer E,No,0
0655-YDGFJ,29,Yes,Yes,No,25,Yes,Offer C,No,0
0657-DOGUM,48,Yes,Yes,Yes,13,No,Offer B,Yes,1
0661-KBKPA,53,Yes,Yes,Yes,56,Yes,None,Yes,7
0661-KQHNK,6,No,Yes,No,0,No,None,No,0
0661-WCQNQ,22,Yes,Yes,No,7,No,Offer D,Yes,8
0661-XEYAN,1,Yes,No,No,26,No,None,No,0
0665-XHDJU,72,Yes,Yes,Yes,48,Yes,None,Yes,7
0666-UXTJO,34,Yes,Yes,No,29,Yes,Offer C,Yes,4
0667-NSRGI,48,Yes,Yes,Yes,15,Yes,None,Yes,3
0668-OGMHD,21,Yes,No,No,59,Yes,Offer D,Yes,8
0670-ANMUU,71,Yes,Yes,Yes,5,Yes,None,No,0
0670-KDOMA,1,No,Yes,No,0,No,Offer E,No,0
0673-IGUQO,1,No,Yes,No,0,No,None,No,0
0674-DGMAQ,32,Yes,Yes,Yes,3,Yes,Offer C,Yes,9
0674-EYYZV,1,Yes,Yes,No,4,Yes,None,No,0
0674-GCDXG,63,Yes,Yes,Yes,85,Yes,Offer B,No,0
0675-NCDYU,72,Yes,Yes,Yes,20,Yes,Offer A,Yes,1
0678-RLHVP,53,Yes,Yes,Yes,19,Yes,Offer B,No,0
0679-IDSTG,1,Yes,Yes,No,8,Yes,None,Yes,1
0679-TDGAK,50,Yes,Yes,No,47,No,None,Yes,1
0680-DFNNY,15,Yes,Yes,Yes,29,Yes,None,Yes,1
0682-USIXD,21,Yes,Yes,No,25,Yes,None,Yes,7
0684-AOSIH,1,Yes,Yes,No,5,Yes,None,Yes,1
0685-MLYYM,2,Yes,Yes,No,21,Yes,Offer E,No,0
0687-ZVTHB,65,Yes,Yes,Yes,51,Yes,Offer B,Yes,1
0689-DSXGL,52,Yes,Yes,No,24,Yes,Offer B,Yes,3
0689-NKYLF,13,Yes,Yes,No,18,Yes,Offer D,No,0
0690-SRQID,4,No,Yes,No,0,No,Offer E,No,0
0691-IFBQW,46,Yes,Yes,Yes,20,Yes,None,No,0
0691-JVSYA,53,Yes,Yes,No,73,Yes,None,Yes,5
0691-NIKRI,40,Yes,Yes,Yes,14,Yes,Offer B,No,0
0696-UKTOX,23,Yes,Yes,No,27,No,None,No,0
0697-ZMSWS,4,Yes,Yes,Yes,53,Yes,None,No,0
0699-NDKJM,57,Yes,No,No,22,Yes,Offer B,Yes,1
0701-RFGFI,49,Yes,Yes,Yes,53,Yes,Offer B,Yes,6
0701-TJSEF,9,Yes,Yes,No,24,Yes,Offer E,No,0
0702-PGIBZ,4,Yes,Yes,Yes,85,Yes,Offer E,No,0
0704-VCUMB,61,No,Yes,No,0,No,None,Yes,1
0707-HOVVN,70,Yes,Yes,Yes,3,Yes,Offer A,No,0
0708-LGSMF,13,Yes,Yes,Yes,4,Yes,Offer D,Yes,1
0708-SJDIS,34,Yes,Yes,Yes,27,Yes,Offer C,No,0
0709-TVGUR,9,Yes,Yes,Yes,27,Yes,None,No,0
0716-BQNDX,57,Yes,Yes,Yes,11,Yes,None,No,0
0719-SYFRB,12,Yes,Yes,Yes,30,Yes,Offer D,No,0
0722-SVSFK,7,Yes,Yes,No,25,Yes,None,No,0
0722-TROQR,4,Yes,Yes,Yes,29,Yes,None,No,0
0723-DRCLG,1,Yes,Yes,Yes,11,No,None,Yes,1
0723-FDLAY,44,Yes,Yes,Yes,21,No,Offer B,No,0
0723-VSOBE,45,Yes,No,No,4,No,Offer B,No,0
0725-CXOTM,36,Yes,Yes,Yes,59,Yes,None,No,0
0727-BMPLR,55,Yes,Yes,Yes,7,No,None,No,0
0727-BNRLG,69,Yes,Yes,Yes,30,Yes,Offer A,No,0
0727-IWKVK,9,Yes,Yes,No,27,Yes,Offer E,No,0
0730-BGQGF,71,Yes,Yes,Yes,57,No,Offer A,Yes,1
0730-KOAVE,30,Yes,Yes,Yes,28,Yes,Offer C,No,0
0731-EBJQB,52,No,Yes,No,0,No,Offer B,Yes,3
0732-OCQOC,52,No,Yes,Yes,0,No,Offer B,Yes,10
0733-VUNUW,24,Yes,Yes,Yes,5,No,None,No,0
0734-OXWBT,3,Yes,Yes,No,17,Yes,Offer E,No,0
0739-UUAJR,72,Yes,No,No,14,Yes,Offer A,Yes,10
0742-LAFQK,72,Yes,Yes,Yes,8,Yes,None,Yes,1
0742-MOABM,4,Yes,Yes,No,22,Yes,None,Yes,2
0742-NXBGR,1,Yes,Yes,No,28,Yes,Offer E,No,0
0743-HNPFG,51,Yes,Yes,No,14,Yes,None,Yes,2
0743-HRVFF,51,Yes,No,No,76,Yes,None,Yes,4
0744-BIKKF,72,Yes,Yes,Yes,17,Yes,Offer A,No,0
0744-GKNGE,64,Yes,Yes,Yes,12,Yes,Offer B,No,0
0746-JTRFU,2,Yes,No,No,73,Yes,Offer E,No,0
0748-RDGGM,70,Yes,Yes,No,26,Yes,None,Yes,1
0749-IRGQE,13,Yes,No,No,9,Yes,None,Yes,5
0750-EBAIU,52,Yes,Yes,No,12,Yes,Offer B,No,0
0750-EKNGL,7,No,Yes,No,0,No,Offer E,No,0
0754-EEBDC,4,No,Yes,No,0,No,Offer E,Yes,1
0754-UKWQP,2,Yes,Yes,No,18,Yes,None,No,0
0756-MPZRL,46,Yes,No,No,18,Yes,Offer B,No,0
0757-WCUUZ,54,Yes,Yes,Yes,59,Yes,Offer B,Yes,1
0761-AETCS,1,No,Yes,No,0,No,Offer E,No,0
0769-MURVM,72,Yes,No,No,23,Yes,Offer A,Yes,5
0771-CHWSK,66,Yes,Yes,Yes,11,Yes,Offer A,No,0
0771-WLCLA,16,Yes,Yes,Yes,12,Yes,Offer D,Yes,8
0772-GYEQQ,3,Yes,Yes,No,10,Yes,Offer E,No,0
0774-IFUVM,11,Yes,Yes,Yes,59,Yes,None,Yes,7
0774-RMNUW,71,Yes,No,No,19,Yes,Offer A,Yes,6
0778-NELLA,9,Yes,No,No,9,Yes,None,No,0
0780-XNZFN,57,No,Yes,No,0,No,None,No,0
0781-LKXBR,9,Yes,Yes,Yes,15,Yes,None,No,0
0784-GTUUK,62,No,Yes,Yes,0,No,None,Yes,6
0784-ZQJZX,72,No,Yes,No,0,No,None,No,0
0786-IVLAW,66,Yes,Yes,Yes,28,Yes,None,No,0
0786-VSSUD,16,Yes,No,No,24,Yes,None,No,0
0787-LHDYT,16,No,Yes,No,0,No,Offer D,No,0
0788-DXBFY,58,No,Yes,No,0,No,Offer B,Yes,3
0793-TWELN,4,Yes,Yes,Yes,73,Yes,Offer E,No,0
0794-YVSGE,72,No,Yes,No,0,No,Offer A,Yes,9
0795-GMVQO,67,Yes,Yes,Yes,24,Yes,None,Yes,1
0795-LAFGP,71,Yes,Yes,Yes,52,Yes,None,Yes,1
0795-XCCTE,72,No,Yes,Yes,0,No,Offer A,No,0
0799-DDIHE,15,Yes,Yes,No,27,Yes,Offer D,Yes,7
0804-XBFBV,11,Yes,No,No,19,Yes,None,No,0
0804-YGEQV,43,No,Yes,Yes,0,No,Offer B,Yes,9
0807-ZABDG,3,Yes,Yes,No,16,Yes,Offer E,No,0
0810-BDHAW,24,Yes,Yes,Yes,12,No,None,Yes,4
0810-DHDBD,52,Yes,Yes,Yes,21,Yes,None,No,0
0811-GSDTP,13,Yes,No,No,19,No,None,No,0
0812-WUPTB,1,Yes,Yes,No,13,Yes,Offer E,Yes,1
0813-TAXXS,55,Yes,Yes,Yes,23,Yes,None,No,0
0815-MFZGM,42,Yes,Yes,No,17,Yes,None,Yes,9
0816-TSPHQ,2,No,Yes,No,0,No,None,No,0
0817-HSUSE,1,Yes,Yes,No,52,Yes,None,No,0
0818-OCPZO,27,Yes,Yes,Yes,5,Yes,None,No,0
0820-FNRNX,17,Yes,Yes,Yes,53,Yes,Offer D,Yes,1
0822-GAVAP,2,Yes,No,No,76,Yes,Offer E,No,0
0822-QGCXA,27,Yes,Yes,Yes,21,Yes,Offer C,Yes,5
0823-HSCDJ,52,Yes,No,No,18,No,None,No,0
0824-VWDPO,45,Yes,Yes,Yes,30,Yes,None,No,0
0825-CPPQH,71,No,Yes,No,0,No,None,Yes,2
0827-ITJPH,36,No,Yes,No,0,No,Offer C,No,0
0829-DDVLK,15,No,Yes,No,0,No,None,No,0
0829-XXPLX,20,Yes,Yes,No,21,Yes,None,No,0
0831-JNISG,71,No,Yes,No,0,No,Offer A,Yes,9
0835-DUUIQ,24,No,Yes,No,0,No,None,No,0
0835-JKADZ,71,Yes,Yes,Yes,53,Yes,None,No,0
0836-SEYLU,9,Yes,No,No,26,Yes,Offer E,Yes,2
0839-JTCUD,66,Yes,Yes,Yes,3,Yes,None,Yes,9
0839-QNXME,30,No,Yes,No,0,No,None,No,0
0840-DCNZE,47,Yes,Yes,No,25,Yes,Offer B,No,0
0840-DFEZH,7,Yes,Yes,Yes,17,Yes,None,No,0
0841-NULXI,1,Yes,No,No,26,Yes,None,No,0
0842-IWYCP,46,Yes,Yes,No,51,Yes,None,No,0
0843-WTBXE,53,Yes,Yes,Yes,29,Yes,None,No,0
0847-HGRML,62,No,Yes,No,0,No,None,No,0
0848-SOMKO,70,Yes,No,No,26,Yes,None,No,0
0848-ZGQIJ,16,Yes,Yes,No,2,Yes,Offer D,Yes,3
0851-DFJKB,15,Yes,Yes,No,11,Yes,None,No,0
0853-NWIFK,45,Yes,Yes,No,47,Yes,None,No,0
0853-TWRVK,72,Yes,Yes,Yes,5,Yes,None,Yes,5
0854-UYHZD,13,No,Yes,No,0,No,None,Yes,1
0856-NAOES,6,Yes,Yes,No,71,Yes,Offer E,No,0
0859-YGKFW,18,No,Yes,No,0,No,Offer D,Yes,1
0862-PRCBS,68,Yes,Yes,Yes,53,Yes,None,Yes,6
0864-FVJNJ,64,Yes,Yes,Yes,19,No,Offer B,Yes,1
0866-QLSIR,34,Yes,Yes,Yes,4,Yes,Offer C,No,0
0867-LDTTC,5,Yes,Yes,No,4,Yes,None,No,0
0867-MKZVY,20,Yes,Yes,Yes,51,Yes,None,Yes,5
0868-VJRDR,64,Yes,Yes,No,8,Yes,None,Yes,1
0869-PAPRP,26,Yes,Yes,No,4,Yes,None,Yes,4
0870-VEMYL,5,Yes,Yes,No,22,No,Offer E,No,0
0871-OPBXW,2,No,Yes,No,0,No,Offer E,No,0
0871-URUWO,13,Yes,Yes,Yes,28,Yes,None,Yes,1
0872-CASZJ,59,Yes,Yes,Yes,53,Yes,Offer B,Yes,1
0872-JCPIB,17,Yes,Yes,Yes,5,Yes,Offer D,No,0
0872-NXJYS,9,Yes,Yes,No,23,Yes,None,No,0
0875-CABNR,10,Yes,Yes,No,30,Yes,None,No,0
0876-WDUUZ,5,Yes,Yes,No,17,Yes,Offer E,No,0
0877-SDMBN,54,Yes,Yes,Yes,82,Yes,None,No,0
0880-FVFWF,56,Yes,Yes,Yes,13,Yes,Offer B,No,0
0880-TKATG,4,Yes,Yes,Yes,48,Yes,Offer E,Yes,3
0883-EIBTI,2,No,Yes,No,0,No,None,No,0
0885-HMGPY,62,Yes,Yes,Yes,12,Yes,Offer B,No,0
0886-QGENL,27,Yes,Yes,No,13,Yes,None,Yes,1
0887-HJGAR,1,Yes,Yes,No,13,Yes,Offer E,No,0
0887-WBJVH,53,Yes,Yes,No,82,Yes,Offer B,Yes,1
0895-DQHEW,54,Yes,Yes,Yes,23,Yes,None,Yes,1
0895-LMRSF,23,Yes,Yes,No,23,No,None,No,0
0895-LNKRC,6,No,Yes,No,0,No,Offer E,Yes,10
0895-UADGO,8,Yes,No,No,4,Yes,None,No,0
0897-FEGMU,11,Yes,Yes,Yes,26,Yes,Offer D,Yes,1
0898-XCGTF,61,Yes,Yes,Yes,2,Yes,None,Yes,1
0899-LIIBW,34,Yes,Yes,Yes,41,Yes,None,Yes,8
0899-WZRSD,56,Yes,Yes,Yes,24,Yes,None,No,0
0902-RFHOF,38,No,Yes,No,0,No,None,No,0
0902-XKXPN,69,No,Yes,No,0,No,None,Yes,2
0906-QVPMS,72,Yes,Yes,Yes,58,Yes,Offer A,Yes,4
0907-HQNTS,70,Yes,Yes,Yes,14,Yes,Offer A,Yes,8
0909-SDHNU,7,Yes,No,No,19,Yes,None,No,0
0909-SELIE,61,Yes,Yes,Yes,20,Yes,None,Yes,1
0913-XWSCN,55,Yes,Yes,Yes,52,Yes,Offer B,Yes,1
0916-KNFAJ,61,Yes,Yes,Yes,4,Yes,Offer B,Yes,1
0916-QOFDP,14,Yes,Yes,Yes,30,Yes,None,Yes,5
0917-EZOLA,72,Yes,Yes,Yes,2,Yes,None,No,0
0921-OHLVP,22,Yes,Yes,Yes,16,Yes,Offer D,No,0
0923-PNFUB,3,Yes,Yes,No,4,Yes,Offer E,No,0
0924-BJCRC,60,Yes,Yes,Yes,19,No,Offer B,Yes,6
0925-VYDLG,3,Yes,Yes,Yes,25,Yes,None,No,0
0927-CNGRH,1,No,Yes,No,0,No,None,No,0
0927-LCSMG,7,Yes,Yes,No,71,No,Offer E,No,0
0928-JMXNP,4,Yes,No,No,5,Yes,Offer E,Yes,3
0928-XUTSN,13,Yes,Yes,No,27,Yes,None,No,0
0929-HYQEW,3,Yes,Yes,No,59,Yes,None,No,0
0929-PECLO,63,Yes,Yes,Yes,16,Yes,Offer B,No,0
0930-EHUZA,36,Yes,Yes,No,8,Yes,None,No,0
0931-MHTEM,54,Yes,Yes,No,20,Yes,None,No,0
0932-YIXYU,47,No,Yes,No,0,No,None,No,0
0936-NQLJU,41,No,Yes,No,0,No,Offer B,Yes,9
0939-EREMR,13,Yes,Yes,No,27,No,Offer D,No,0
0939-YAPAF,35,Yes,Yes,Yes,17,Yes,Offer C,No,0
0940-OUQEC,10,Yes,Yes,Yes,3,No,Offer D,No,0
0942-KOWSM,30,Yes,Yes,No,53,Yes,Offer C,Yes,4
0943-ZQPXH,44,Yes,Yes,No,25,Yes,None,Yes,2
0945-TSONX,47,Yes,Yes,Yes,52,No,Offer B,Yes,6
0946-CLJTI,58,Yes,Yes,Yes,5,Yes,Offer B,Yes,1
0946-FKYTX,52,Yes,No,No,14,Yes,Offer B,No,0
0947-IDHRQ,7,Yes,Yes,No,42,No,None,No,0
0947-MUGVO,20,Yes,Yes,No,24,Yes,None,Yes,1
0952-KMEEH,13,Yes,Yes,Yes,15,No,None,No,0
0953-LGOVU,12,Yes,No,No,73,Yes,Offer D,Yes,7
0956-ACVZC,54,Yes,Yes,No,42,No,None,No,0
0956-SYCWG,13,No,Yes,No,0,No,Offer D,No,0
0958-YHXGP,7,Yes,Yes,No,42,Yes,None,No,0
0959-WHOKV,42,Yes,Yes,Yes,48,Yes,Offer B,No,0
0960-HUWBM,65,Yes,Yes,Yes,57,Yes,Offer B,No,0
0961-ZWLVI,49,Yes,Yes,Yes,58,Yes,None,No,0
0962-CQPWQ,62,No,Yes,No,0,No,None,Yes,1
0963-ZBDRN,32,Yes,Yes,No,26,Yes,None,No,0
0967-BMLBD,11,No,Yes,No,0,No,Offer D,Yes,8
0968-GSIKN,1,Yes,Yes,No,27,Yes,Offer E,No,0
0969-RGKCU,37,No,Yes,No,0,No,None,Yes,1
0970-ETWGE,1,Yes,Yes,No,27,Yes,Offer E,No,0
0970-QXPXW,1,No,Yes,No,0,No,None,No,0
0971-QIFJK,69,No,Yes,Yes,0,No,Offer A,Yes,10
0973-KYVNF,72,Yes,Yes,No,22,Yes,None,Yes,6
0975-UYDTX,26,Yes,Yes,Yes,19,Yes,Offer C,Yes,1
0975-VOOVL,3,Yes,No,No,22,Yes,None,No,0
0979-MOZQI,62,Yes,No,No,4,Yes,None,Yes,6
0979-PHULV,69,Yes,Yes,Yes,26,Yes,Offer A,Yes,2
0980-FEXWF,26,Yes,Yes,No,19,Yes,Offer C,Yes,4
0980-PVMRC,40,Yes,No,No,52,Yes,None,No,0
0983-TATYJ,33,Yes,Yes,No,9,Yes,None,Yes,7
0988-AADSA,72,Yes,Yes,Yes,15,No,Offer A,Yes,5
0988-JRWWP,3,Yes,Yes,No,5,Yes,None,No,0
0991-BRRFB,18,Yes,Yes,No,3,Yes,None,No,0
0993-OSGPT,68,Yes,Yes,No,20,Yes,None,Yes,2
0997-YTLNY,19,Yes,Yes,No,26,Yes,Offer D,No,0
0999-QXNSA,7,Yes,Yes,No,17,Yes,None,No,0
1000-AJSLD,1,No,Yes,No,0,No,None,No,0
1004-NOZNR,56,Yes,Yes,No,28,Yes,Offer B,No,0
1009-IRMNA,7,No,Yes,No,0,No,Offer E,No,0
1010-DIAUQ,5,Yes,Yes,No,8,Yes,Offer E,No,0
1013-QCWAM,66,Yes,Yes,Yes,20,Yes,Offer A,No,0
1015-JPFYW,7,No,Yes,No,0,No,None,No,0
1015-OWJKI,1,No,Yes,No,0,No,None,No,0
1016-DJTSV,8,Yes,Yes,No,5,Yes,Offer E,No,0
1017-FBQMM,62,Yes,Yes,Yes,23,Yes,Offer B,Yes,8
1020-JPQOW,56,Yes,Yes,Yes,20,No,None,Yes,1
1022-RKXDR,41,No,Yes,Yes,0,No,None,No,0
1023-BQXZE,57,Yes,Yes,No,42,Yes,None,No,0
1024-GUALD,1,Yes,No,No,29,Yes,Offer E,Yes,4
1024-KPRBB,38,Yes,Yes,No,18,No,Offer C,No,0
1024-VRZHF,11,Yes,Yes,Yes,30,Yes,Offer D,Yes,1
1025-FALIX,26,Yes,Yes,No,30,Yes,None,No,0
1027-LKKQQ,72,Yes,Yes,No,56,Yes,None,Yes,3
1028-FFNJK,30,Yes,Yes,Yes,24,Yes,Offer C,Yes,1
1029-QFBEN,1,No,Yes,No,0,No,None,No,0
1031-IIDEO,1,Yes,Yes,No,23,Yes,Offer E,No,0
1032-MAELW,68,Yes,Yes,Yes,29,Yes,None,Yes,8
1035-IPQPU,63,Yes,Yes,Yes,2,Yes,None,Yes,2
1036-GUDCL,60,Yes,Yes,No,76,Yes,None,Yes,1
1038-RQOST,19,No,Yes,No,0,No,Offer D,Yes,6
1038-ZAGBI,12,No,Yes,No,0,No,None,Yes,1
1041-RXHRA,41,Yes,Yes,No,41,Yes,None,No,0
1042-HFUCW,25,Yes,Yes,No,27,Yes,Offer C,No,0
1043-UXOVO,71,Yes,Yes,Yes,76,Yes,Offer A,No,0
1043-YCUTE,56,No,Yes,Yes,0,No,Offer B,Yes,1
1045-LTCYT,8,No,Yes,No,0,No,None,Yes,5
1047-NNCBF,20,Yes,Yes,No,26,No,None,No,0
1047-RNXZV,43,No,Yes,No,0,No,None,No,0
1049-FYSYG,17,Yes,No,No,23,Yes,Offer D,Yes,5
1051-EQPZR,44,No,Yes,No,0,No,None,Yes,1
1051-GEJLJ,2,No,Yes,No,0,No,None,No,0
1052-QJIBV,71,No,Yes,No,0,No,Offer A,Yes,1
1053-MXTTK,72,Yes,Yes,No,29,Yes,None,Yes,1
1057-FOGLZ,18,No,Yes,No,0,No,Offer D,No,0
1060-ENTOF,67,Yes,Yes,Yes,25,Yes,None,Yes,3
1061-PNTHC,56,Yes,Yes,Yes,11,Yes,Offer B,Yes,5
1062-LHZOD,1,Yes,Yes,No,28,Yes,None,No,0
1063-DHQJF,69,Yes,Yes,No,56,Yes,Offer A,Yes,2
1064-FBXNK,1,No,Yes,No,0,No,None,Yes,5
1066-JKSGK,1,No,Yes,No,0,No,None,No,0
1069-QJOEE,25,No,Yes,No,0,No,None,No,0
1069-XAIEM,1,Yes,Yes,Yes,7,Yes,None,No,0
1073-XXCZD,55,No,Yes,Yes,0,No,None,Yes,1
1074-AMIOH,53,Yes,Yes,No,29,Yes,None,Yes,1
1074-WVEVG,59,No,Yes,No,0,No,None,Yes,6
1075-BGWOH,16,Yes,Yes,Yes,7,Yes,None,Yes,1
1077-HUUJM,7,Yes,Yes,No,13,No,Offer E,No,0
1078-TDCRN,3,Yes,No,No,3,Yes,None,Yes,7
1080-BWSYE,64,No,Yes,Yes,0,No,None,No,0
1084-MNSMJ,51,Yes,Yes,No,13,Yes,Offer B,Yes,10
1084-UQCHV,1,Yes,Yes,No,18,Yes,Offer E,No,0
1085-LDWAM,69,No,Yes,No,0,No,None,Yes,5
1086-LXKFY,1,Yes,Yes,No,19,Yes,Offer E,Yes,1
1087-GRUYI,38,No,Yes,No,0,No,Offer C,Yes,8
1087-UDSIH,3,No,Yes,No,0,No,Offer E,No,0
1088-AUUZZ,56,Yes,Yes,Yes,26,Yes,Offer B,Yes,6
1088-CNNKB,63,Yes,Yes,Yes,18,Yes,None,Yes,9
1089-HDMKP,11,Yes,Yes,No,23,Yes,None,No,0
1089-XZWHH,24,No,Yes,No,0,No,None,Yes,5
1090-ESELR,72,Yes,Yes,No,19,Yes,Offer A,Yes,8
1090-PYKCI,69,Yes,Yes,Yes,48,No,Offer A,Yes,1
1091-SOZGA,56,Yes,Yes,Yes,71,Yes,None,Yes,1
1092-GANHU,17,Yes,Yes,No,7,Yes,None,No,0
1092-WPIVQ,18,No,Yes,Yes,0,No,Offer D,Yes,2
1093-YSWCA,11,No,Yes,No,0,No,Offer D,No,0
1094-BKOSX,45,Yes,No,No,19,Yes,None,Yes,10
1095-JUDTC,47,Yes,Yes,Yes,11,Yes,None,No,0
1095-WGNGG,61,Yes,Yes,Yes,21,Yes,None,Yes,2
1096-ADRUX,66,Yes,Yes,Yes,17,Yes,None,Yes,1
1097-FSPVW,42,Yes,Yes,No,8,Yes,Offer B,No,0
1098-KFQEC,55,No,Yes,No,0,No,None,Yes,8
1098-TDVUQ,1,No,Yes,No,0,No,Offer E,No,0
1099-BTKWT,68,Yes,No,No,11,Yes,Offer A,Yes,8
1099-GODLO,1,No,Yes,No,0,No,None,Yes,9
1100-DDVRV,17,Yes,No,No,52,Yes,None,Yes,1
1101-SSWAG,15,Yes,Yes,Yes,5,Yes,None,Yes,1
1104-FEJAM,28,Yes,Yes,Yes,19,Yes,None,Yes,2
1104-TNLZA,28,Yes,Yes,Yes,15,Yes,Offer C,Yes,8
1106-HRLKZ,40,No,Yes,No,0,No,Offer B,Yes,9
1110-KYLGQ,63,Yes,Yes,Yes,16,Yes,None,No,0
1112-CUNAO,15,Yes,Yes,Yes,6,Yes,Offer D,No,0
1113-IUJYX,14,Yes,Yes,No,23,Yes,None,Yes,3
1114-CENIM,54,Yes,Yes,Yes,16,Yes,None,No,0
1116-DXXDF,39,Yes,Yes,No,19,Yes,None,No,0
1116-FRYVH,48,Yes,No,No,52,No,None,Yes,5
1120-BMWUB,16,Yes,Yes,No,8,No,Offer D,No,0
1121-QSIVB,44,Yes,Yes,Yes,26,Yes,Offer B,No,0
1122-JWTJW,1,Yes,Yes,No,26,Yes,None,Yes,1
1122-YJBCS,69,Yes,Yes,No,16,Yes,Offer A,Yes,7
1125-SNVCK,49,Yes,Yes,No,3,Yes,None,No,0
1131-ALZWV,24,No,Yes,Yes,0,No,Offer C,No,0
1131-QQZEB,71,No,Yes,Yes,0,No,Offer A,Yes,7
1131-SUEKT,61,Yes,Yes,No,21,Yes,Offer B,Yes,4
1133-KXCGE,18,No,Yes,No,0,No,Offer D,No,0
1134-YWTYF,27,Yes,Yes,No,15,Yes,Offer C,Yes,1
1135-HIORI,64,Yes,Yes,Yes,53,Yes,Offer B,Yes,3
1135-LMECX,1,No,Yes,No,0,No,None,No,0
1136-XGEQU,50,Yes,Yes,Yes,11,Yes,Offer B,Yes,9
1137-DGOWI,30,Yes,Yes,No,13,Yes,None,Yes,7
1139-WUOAH,57,Yes,No,No,28,No,None,No,0
1140-UKVZG,17,No,Yes,Yes,0,No,Offer D,No,0
1142-IHLOO,51,Yes,Yes,No,7,Yes,Offer B,No,0
1142-WACZW,2,Yes,No,No,11,Yes,None,No,0
1143-NMNQJ,2,Yes,Yes,Yes,6,Yes,None,No,0
1150-FTQGN,60,Yes,Yes,Yes,76,Yes,Offer B,Yes,1
1150-WFARN,67,Yes,Yes,Yes,28,Yes,None,Yes,1
1153-GNOLC,33,Yes,No,No,30,Yes,None,No,0
1154-HYWWO,38,Yes,Yes,No,22,Yes,Offer C,No,0
1156-ZFYDO,1,No,Yes,No,0,No,None,No,0
1157-BQCUW,1,Yes,Yes,Yes,26,Yes,Offer E,No,0
1159-WFSGR,16,No,Yes,No,0,No,Offer D,Yes,3
1162-ECVII,72,Yes,Yes,Yes,14,No,Offer A,Yes,1
