customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,unit
0378-NHQXU,Month-to-Month,No,Electronic check,8825,17.91,1460.65,0,0,304.47,1765.12,cents
0378-TOVMS,Month-to-Month,No,Electronic check,8580,10.6,272.2,0,0,31.8,304,cents
0378-XSZPU,One Year,No,Credit card (automatic),6030,17.22,3563.8,0,0,998.76,4562.56,cents
0379-DJQHR,Two Year,No,Credit card (automatic),81.35,45.25,5398.6,0,0,3031.75,8430.35,dollars
0380-NEAVX,One Year,Yes,Electronic check,99.85,35,3343.15,0,0,1190,4533.15,dollars
0380-ZCSBI,Month-to-Month,No,Credit card (automatic),2000,4.42,198.7,0,0,44.2,242.9,cents
0383-CLDDA,Two Year,Yes,Credit card (automatic),85.35,18.47,5897.4,0,0,1274.43,7171.83,dollars
0384-LPITE,One Year,No,Credit card (automatic),62.05,0,2511.55,0,0,0,2511.55,dollars
0384-RVBPI,Month-to-Month,No,Credit card (automatic),64.4,12.6,1398.6,0,0,252,1650.6,dollars
0386-CWRGM,Two Year,No,Mailed check,19.4,47.5,967.85,0,0,2185,3152.85,dollars
0388-EOPEX,Month-to-Month,Yes,Electronic check,7440.000000000001,9.79,139.4,0,0,19.58,158.98,cents
0390-DCFDQ,Month-to-Month,Yes,Mailed check,70.45,15.28,70.45,0,0,15.28,85.73,dollars
0392-BZIUW,Two Year,Yes,Credit card (automatic),105,6.58,7589.8,0,0,473.76,8063.56,dollars
0394-YONDK,Two Year,No,Credit card (automatic),25.15,1.22,1790.15,0,0,85.4,1875.55,dollars
0396-HUJBP,Month-to-Month,No,Mailed check,1930,49.91,44.4,0,0,99.82,144.22,cents
0396-UKGAI,Month-to-Month,Yes,Bank transfer (automatic),55.3,1.58,1284.2,0,0,36.34,1320.54,dollars
0396-YCHWO,Month-to-Month,Yes,Electronic check,95.4,40.58,3474.2,0,0,1460.88,4935.08,dollars
0397-GZBBC,Month-to-Month,Yes,Bank transfer (automatic),93.85,10.78,5574.75,8.13,0,636.02,6202.64,dollars
0397-ZXWQF,Two Year,No,Bank transfer (automatic),2050,47.31,1430.95,0,0,3169.77,4600.72,cents
0401-WDBXM,Two Year,Yes,Bank transfer (automatic),105.55,8.33,7542.25,0,10,599.76,8152.01,dollars
0402-CQAJN,Month-to-Month,Yes,Bank transfer (automatic),10190,24.04,3545.35,0,0,889.48,4434.83,cents
0402-OAMEN,Two Year,No,Bank transfer (automatic),24.45,20.56,1709.1,0,0,1480.32,3189.42,dollars
0404-AHASP,Two Year,No,Credit card (automatic),19.7,27.97,1421.9,0,0,2013.84,3435.74,dollars
0404-SWRVG,Month-to-Month,Yes,Electronic check,7440.000000000001,14.6,229.55,8.74,0,43.8,264.61,cents
0406-BPDVR,One Year,Yes,Credit card (automatic),10150,33.49,5373.1,0,0,1808.46,7181.56,cents
0407-BDJKB,Month-to-Month,Yes,Electronic check,9575,35.22,5742.9,0,0,2113.2,7856.1,cents
0409-WTMPL,One Year,Yes,Credit card (automatic),110.65,37.95,6526.65,0,0,2201.1,8727.75,dollars
0410-IPFTY,Month-to-Month,Yes,Bank transfer (automatic),8385,12.03,2674.15,11.37,0,372.93,3035.71,cents
0411-EZJZE,Month-to-Month,Yes,Electronic check,60.25,20.1,170.5,0,70,60.3,300.8,dollars
0412-UCCNP,Two Year,Yes,Electronic check,59.2,12.28,3175.85,0,0,675.4,3851.25,dollars
0415-MOSGF,Month-to-Month,No,Mailed check,44.4,26.53,44.4,0,0,26.53,70.93,dollars
0419-YAAPX,Month-to-Month,Yes,Credit card (automatic),8530,14.21,4297.95,0,0,696.29,4994.24,cents
0420-BWTPW,Month-to-Month,No,Mailed check,25.5,0,215.2,0,0,0,215.2,dollars
0420-HLGXF,Two Year,Yes,Electronic check,9975,10.03,4036,0,0,391.17,4427.17,cents
0420-TXVSG,Two Year,Yes,Credit card (automatic),66.1,37.71,4428.45,0,0,2488.86,6917.31,dollars
0422-OHQHQ,One Year,No,Mailed check,20.55,34.63,295.95,0,0,519.45,815.4,dollars
0422-UXFAP,One Year,Yes,Electronic check,9885,47.72,4947.55,0,130,2433.72,7511.27,cents
0423-UDIJQ,Two Year,No,Mailed check,4920,7.11,447.9,0,0,63.99,511.89,cents
0426-TIRNE,Month-to-Month,No,Mailed check,20.9,15.51,20.9,0,0,15.51,36.41,dollars
0428-AXXLJ,One Year,Yes,Bank transfer (automatic),1950,3.58,516.3,0,0,89.5,605.8,cents
0428-IKYCP,Month-to-Month,Yes,Bank transfer (automatic),8700,48.68,1850.65,0,0,1070.96,2921.61,cents
0430-IHCDJ,Month-to-Month,Yes,Electronic check,49,11.75,749.25,0,0,176.25,925.5,dollars
0431-APWVY,One Year,Yes,Bank transfer (automatic),90.1,18.31,2598.95,0,0,512.68,3111.63,dollars
0432-CAJZV,Month-to-Month,No,Mailed check,9070,5.39,237.65,0,0,16.17,253.82,cents
0434-CSFON,Month-to-Month,Yes,Electronic check,10050,38.15,4707.1,0,0,1793.05,6500.15,cents
0436-TWFFZ,Two Year,Yes,Mailed check,85.25,8.71,5714.2,1.31,0,583.57,6296.46,dollars
0439-IFYUN,Month-to-Month,Yes,Electronic check,7470,21.09,1294.6,0,20,379.62,1694.22,cents
0440-EKDCF,Two Year,Yes,Credit card (automatic),60.15,33.7,3753.2,0,0,2089.4,5842.6,dollars
0440-MOGPM,One Year,Yes,Electronic check,8055,6.16,3263.9,0,0,252.56,3516.46,cents
0440-QEXBZ,Month-to-Month,Yes,Mailed check,5015,18.42,2139.1,0,0,810.48,2949.58,cents
0440-UEDAI,One Year,Yes,Credit card (automatic),9445,33.88,5042.75,0,0,1795.64,6838.39,cents
0442-TDYUO,Two Year,Yes,Mailed check,20.05,33.06,1036,0,0,1586.88,2622.88,dollars
0442-ZXKVS,One Year,Yes,Bank transfer (automatic),115.6,43.71,6431.05,0,0,2360.34,8791.39,dollars
0447-BEMNG,Month-to-Month,Yes,Bank transfer (automatic),4530,0,2145,0,140,0,2285,cents
0447-RXSGD,Month-to-Month,Yes,Bank transfer (automatic),9965,25.68,2404.85,0,0,616.32,3021.17,cents
0454-OKRCT,Two Year,No,Bank transfer (automatic),80.6,34.85,2651.1,0,0,1150.05,3801.15,dollars
0455-ENTCR,Two Year,No,Electronic check,8525,42.85,5538.35,0,0,2828.1,8366.45,cents
0455-XFASS,Month-to-Month,Yes,Electronic check,6955,1.67,200.2,33.8,0,5.01,171.41,cents
0458-HEUZG,Two Year,No,Mailed check,35.4,0,450.4,0,100,0,550.4,dollars
0459-SPZHJ,Two Year,No,Credit card (automatic),8350,13.45,5435,0,0,847.35,6282.35,cents
0461-CVKMU,Month-to-Month,No,Electronic check,83.8,38.81,1900.25,0,0,892.63,2792.88,dollars
0463-TXOAK,Two Year,No,Credit card (automatic),2560,23.12,1334.5,0,0,1202.24,2536.74,cents
0463-WZZKO,Month-to-Month,Yes,Credit card (automatic),2075,16.39,67.1,0,0,49.17,116.27,cents
0463-ZSDNT,Month-to-Month,Yes,Bank transfer (automatic),5675,30.3,503.25,0,30,303,836.25,cents
0464-WJTKO,Two Year,No,Bank transfer (automatic),20.1,14.17,1460.85,0,0,1020.24,2481.09,dollars
0468-YRPXN,Month-to-Month,Yes,Credit card (automatic),98.8,48.2,2807.1,0,0,1397.8,4204.9,dollars
0471-ARVMX,One Year,Yes,Electronic check,10485,22.74,6312.9,0,0,1409.88,7722.78,cents
0471-LVHGK,One Year,Yes,Electronic check,73,15.91,3001.2,0,0,652.31,3653.51,dollars
0475-RIJEP,Month-to-Month,Yes,Electronic check,7784.999999999999,49.13,3365.85,0,0,2112.59,5478.44,cents
0479-HMSWA,Two Year,Yes,Electronic check,10545,2.48,2715.3,0,0,64.48,2779.78,cents
0480-BIXDE,Month-to-Month,Yes,Electronic check,96.8,10.68,1743.05,0,0,202.92,1945.97,dollars
0480-KYJVA,Two Year,No,Credit card (automatic),2425,47.6,1784.5,49.76,0,3427.2,5161.94,cents
0481-SUMCB,One Year,Yes,Bank transfer (automatic),102.15,34.12,4735.35,0,0,1535.4,6270.75,dollars
0484-FFVBJ,One Year,Yes,Bank transfer (automatic),64.85,15.52,2010.95,0,0,496.64,2507.59,dollars
0484-JPBRU,Month-to-Month,Yes,Bank transfer (automatic),25.25,41.21,996.45,0,0,1689.61,2686.06,dollars
0485-ZBSLN,Two Year,No,Credit card (automatic),24.75,36.5,1715.1,0,0,2372.5,4087.6,dollars
0486-HECZI,Month-to-Month,Yes,Electronic check,9675,49.06,5238.9,0,0,2698.3,7937.2,cents
0486-LGCCH,Two Year,No,Mailed check,1964.9999999999998,40.76,225.75,0,0,448.36,674.11,cents
0487-CRLZF,Two Year,Yes,Bank transfer (automatic),7445,7.51,3721.9,0,0,367.99,4089.89,cents
0487-RPVUM,Month-to-Month,No,Bank transfer (automatic),99.4,15.15,5943.65,0,0,924.15,6867.8,dollars
0487-VVUVK,Month-to-Month,Yes,Mailed check,19.15,19.09,477.6,0,0,477.25,954.85,dollars
0488-GSLFR,Month-to-Month,Yes,Electronic check,69.5,8.31,69.5,0,0,8.31,77.81,dollars
0489-WMEMG,One Year,Yes,Electronic check,49.45,25.85,1119.35,0,0,594.55,1713.9,dollars
0491-KAPQG,Month-to-Month,Yes,Electronic check,73.7,28.54,1558.7,0,0,599.34,2158.04,dollars
0495-RVCBF,Month-to-Month,Yes,Electronic check,79.7,33.88,79.7,0,0,33.88,113.58,dollars
0495-ZBNGW,Month-to-Month,Yes,Bank transfer (automatic),79.9,6.66,343.95,0,20,33.3,397.25,dollars
0496-AHOOK,One Year,No,Bank transfer (automatic),7440.000000000001,32.86,1712.9,0,0,788.64,2501.54,cents
0504-HHAPI,Month-to-Month,No,Credit card (automatic),8830,16.94,2467.75,0,0,457.38,2925.13,cents
0505-SPOOW,Two Year,No,Bank transfer (automatic),19.8,11.71,1397.65,0,0,819.7,2217.35,dollars
0506-LVNGN,Month-to-Month,Yes,Credit card (automatic),75.55,42.33,349.65,0,0,211.65,561.3,dollars
0506-YLVKJ,Two Year,Yes,Mailed check,2020,45.92,917.45,0,0,2112.32,3029.77,cents
0508-OOLTO,Month-to-Month,Yes,Electronic check,71.65,29.03,135.75,0,0,58.06,193.81,dollars
0508-SQWPL,Two Year,Yes,Bank transfer (automatic),20.1,26.67,1087.7,0,0,1520.19,2607.89,dollars
0511-JTEOY,Month-to-Month,No,Mailed check,71.1,10.19,71.1,0,0,10.19,81.29,dollars
0512-FLFDW,One Year,Yes,Credit card (automatic),100.5,27.68,6029,0,0,1660.8,7689.8,dollars
0513-RBGPE,Two Year,Yes,Credit card (automatic),62.8,4.5,2278.75,16.97,0,166.5,2428.28,dollars
0515-YPMCW,Month-to-Month,Yes,Mailed check,7045,42.87,70.45,0,10,42.87,123.32,cents
0516-OOHAR,One Year,No,Bank transfer (automatic),10035,7.73,2799,0,0,216.44,3015.44,cents
0516-QREYC,Two Year,Yes,Mailed check,20.3,18.39,459.95,0,0,441.36,901.31,dollars
0516-UXRMT,One Year,Yes,Electronic check,9205,23.88,5755.8,14.21,0,1480.56,7222.15,cents
0516-VRYBW,One Year,No,Bank transfer (automatic),20.15,8.95,390.85,0,0,161.1,551.95,dollars
0516-WJVXC,Month-to-Month,No,Electronic check,54.2,3.61,308.25,0,0,18.05,326.3,dollars
0519-DRGTI,Month-to-Month,No,Mailed check,20.35,42.46,442.6,0,0,849.2,1291.8,dollars
0519-XUZJU,Month-to-Month,No,Mailed check,70.75,26,70.75,0,0,26,96.75,dollars
0520-FDVVT,One Year,Yes,Bank transfer (automatic),10235,39.84,3626.1,0,0,1394.4,5020.5,cents
0523-VNGTF,Two Year,Yes,Electronic check,50.5,0,2566.3,0,0,0,2566.3,dollars
0524-IAVZO,Month-to-Month,Yes,Electronic check,85,4.82,2624.25,0,0,144.6,2768.85,dollars
0526-SXDJP,Two Year,No,Bank transfer (automatic),4210,0,2962,0,0,0,2962,cents
0529-ONKER,Month-to-Month,No,Electronic check,7565.000000000001,46.38,1146.65,0,0,695.7,1842.35,cents
0530-IJVDB,Two Year,Yes,Electronic check,11460,26.67,7882.5,0,0,1866.9,9749.4,cents
0531-XBKMM,Two Year,No,Bank transfer (automatic),6570,32.12,4378.9,0,0,2119.92,6498.82,cents
0531-ZZJWQ,Two Year,Yes,Electronic check,7400,42.9,4052.4,0,0,2359.5,6411.9,cents
0533-BNWKF,Month-to-Month,Yes,Electronic check,8545,42.82,4874.7,0,90,2355.1,7319.8,cents
0533-UCAAU,One Year,Yes,Credit card (automatic),71.1,48.16,4140.1,0,0,2745.12,6885.22,dollars
0536-ACXIP,Two Year,Yes,Electronic check,109.55,44.2,8165.1,0,0,3182.4,11347.5,dollars
0536-BGFMZ,Month-to-Month,No,Mailed check,20.5,42.33,563.05,0,0,1185.24,1748.29,dollars
0536-ESJEP,Two Year,Yes,Bank transfer (automatic),74.55,14.18,4191.45,0,0,765.72,4957.17,dollars
0537-QYZZN,Two Year,Yes,Electronic check,79.85,4.06,1857.75,0,0,97.44,1955.19,dollars
0541-FITGH,Month-to-Month,Yes,Mailed check,62.15,48.39,113.1,0,0,96.78,209.88,dollars
0547-HURJB,Month-to-Month,No,Credit card (automatic),21.05,19.38,235.8,0,0,232.56,468.36,dollars
0549-CYCQN,One Year,Yes,Bank transfer (automatic),79.6,24.92,3974.7,16.73,0,1270.92,5228.89,dollars
0550-DCXLH,Month-to-Month,No,Mailed check,73.35,40.99,931.55,49.02,0,532.87,1415.4,dollars
0556-FJEGU,Two Year,No,Bank transfer (automatic),70.1,47.47,4048.95,0,0,2753.26,6802.21,dollars
0557-ASKVU,One Year,Yes,Credit card (automatic),54.4,44.97,957.1,0,0,809.46,1766.56,dollars
0559-CKHUS,Two Year,Yes,Mailed check,19.55,49.96,521.8,0,0,1448.84,1970.64,dollars
0562-FGDCR,Two Year,No,Mailed check,74.55,21.84,5430.65,0,0,1572.48,7003.13,dollars
0562-HKHML,Two Year,No,Credit card (automatic),23.9,18.99,1626.4,0,0,1348.29,2974.69,dollars
0562-KBDVM,Two Year,Yes,Bank transfer (automatic),44.6,0,3058.15,0,0,0,3058.15,dollars
0564-JJHGS,Month-to-Month,Yes,Electronic check,95.5,19.22,829.1,0,0,172.98,1002.08,dollars
0564-MUUQK,Month-to-Month,Yes,Bank transfer (automatic),9550,38.71,1916.2,0,0,774.2,2690.4,cents
0565-IYCGT,One Year,Yes,Credit card (automatic),78.6,29.38,5356.45,0,0,2027.22,7383.67,dollars
0565-JUPYD,One Year,No,Credit card (automatic),10450,21.45,6590.8,0,0,1351.35,7942.15,cents
0567-GGCAC,Month-to-Month,No,Electronic check,61.4,15.84,438.9,0,0,110.88,549.78,dollars
0567-XRHCU,Two Year,Yes,Credit card (automatic),43.95,0,2960.1,0,0,0,2960.1,dollars
0568-ONFPC,Month-to-Month,Yes,Bank transfer (automatic),2590,40.05,135,0,0,200.25,335.25,cents
0570-BFQHT,Month-to-Month,No,Electronic check,8055,32.57,653.9,2.28,0,293.13,944.75,cents
0572-ZJKLT,Two Year,No,Mailed check,99.65,49.26,4630.2,9.35,0,2265.96,6886.81,dollars
0575-CUQOV,One Year,Yes,Electronic check,97.95,17.05,5867,0,0,1023,6890,dollars
0576-WNXXC,Month-to-Month,Yes,Electronic check,95.55,39.49,2510.2,0,0,1066.23,3576.43,dollars
0577-WHMEV,Month-to-Month,No,Electronic check,90.7,27.83,1374.9,0,0,445.28,1820.18,dollars
0578-SKVMF,Month-to-Month,No,Electronic check,8330,4.01,1845.9,0,0,88.22,1934.12,cents
0580-PIQHM,One Year,Yes,Bank transfer (automatic),101.6,14.73,3930.55,0,0,603.93,4534.48,dollars
0581-BXBUB,Two Year,No,Electronic check,72.75,35.67,317.75,0,0,142.68,460.43,dollars
0581-MDMPW,Month-to-Month,Yes,Credit card (automatic),88.95,44.09,2072.75,0,0,1058.16,3130.91,dollars
0582-AVCLN,Two Year,No,Mailed check,2030,43.19,743.05,0,0,1641.22,2384.27,cents
0584-BJQGZ,Month-to-Month,Yes,Bank transfer (automatic),7834.999999999999,28.05,1837.9,0,0,701.25,2539.15,cents
0585-EGDDA,Month-to-Month,Yes,Electronic check,8000,39.22,3168.75,41.74,0,1568.8,4695.81,cents
0587-DMGBH,Month-to-Month,Yes,Electronic check,49.85,37.79,365.55,13.01,10,302.32,664.86,dollars
0594-UFTUL,Month-to-Month,Yes,Mailed check,1985.0000000000002,40.2,252,0,0,522.6,774.6,cents
0595-ITUDF,Month-to-Month,Yes,Electronic check,9180,34.58,5960.5,0,0,2213.12,8173.62,cents
0596-BQCEQ,Month-to-Month,Yes,Electronic check,10015,48.58,6283.3,0,0,3011.96,9295.26,cents
0599-XNYDO,Month-to-Month,Yes,Bank transfer (automatic),6980,43.49,1540.35,0,0,869.8,2410.15,cents
0601-WZHJF,Month-to-Month,No,Electronic check,46.35,0,667.7,0,0,0,667.7,dollars
0602-DDUML,Two Year,No,Mailed check,69.75,36.14,3894.4,0,0,2059.98,5954.38,dollars
0603-OLQDC,Month-to-Month,Yes,Mailed check,69.85,27.07,837.5,0,0,324.84,1162.34,dollars
0603-TPMIB,Two Year,No,Mailed check,25.45,42.37,1534.05,0,0,2499.83,4033.88,dollars
0604-THJFP,Two Year,Yes,Credit card (automatic),75.95,8.28,4542.35,0,0,488.52,5030.87,dollars
0607-DAAHE,Two Year,No,Bank transfer (automatic),19.75,26.21,1052.35,0,0,1389.13,2441.48,dollars
0607-MVMGC,One Year,No,Credit card (automatic),78.75,39.82,3600.65,0,0,1791.9,5392.55,dollars
0608-JDVEC,Two Year,No,Electronic check,1980,1.87,1013.2,0,0,93.5,1106.7,cents
0611-DFXKO,Month-to-Month,Yes,Mailed check,8900,18.05,1820.45,0,0,361,2181.45,cents
0612-RTZZA,Month-to-Month,No,Electronic check,25.25,0,25.25,0,0,0,25.25,dollars
0613-WUXUM,Two Year,Yes,Mailed check,19.2,38.63,1401.4,0,0,2704.1,4105.5,dollars
0616-ATFGB,Month-to-Month,No,Electronic check,25.05,0,25.05,0,0,0,25.05,dollars
0617-AQNWT,Two Year,No,Electronic check,47.85,0,3147.5,0,0,0,3147.5,dollars
0617-FHSGK,Month-to-Month,No,Credit card (automatic),7520,19.08,3678.3,0,20,934.92,4633.22,cents
0618-XWMSS,Month-to-Month,Yes,Bank transfer (automatic),74.9,44.28,2068.55,0,0,1239.84,3308.39,dollars
0619-OLYUR,Two Year,Yes,Credit card (automatic),11190,47.83,8071.05,0,0,3443.76,11514.81,cents
0620-DLSLK,Month-to-Month,Yes,Mailed check,81.9,34.18,1028.9,0,0,444.34,1473.24,dollars
0620-XEFWH,Month-to-Month,No,Mailed check,18.85,39.04,84.2,0,0,156.16,240.36,dollars
0621-CXBKL,Two Year,No,Mailed check,18.7,10.32,1005.7,0,0,546.96,1552.66,dollars
0621-HJWXJ,Month-to-Month,Yes,Bank transfer (automatic),81.55,21.15,5029.05,0,0,1332.45,6361.5,dollars
0621-JFHOL,Two Year,Yes,Mailed check,29.6,0,299.05,0,0,0,299.05,dollars
0621-TSSMU,One Year,No,Credit card (automatic),1995,48.87,1126.75,0,0,2736.72,3863.47,cents
0621-TWIEM,Month-to-Month,Yes,Electronic check,4555,34.44,402.6,0,0,344.4,747,cents
0623-EJQEG,One Year,No,Electronic check,93.55,2.72,6069.25,0,30,176.8,6276.05,dollars
0623-GDISB,Month-to-Month,Yes,Bank transfer (automatic),48.45,16.42,48.45,0,0,16.42,64.87,dollars
0623-IIHUG,Month-to-Month,Yes,Electronic check,41.9,0,840.1,0,0,0,840.1,dollars
0625-AFOHS,Two Year,No,Mailed check,2020,34.44,558.8,0,0,998.76,1557.56,cents
0626-QXNGV,Two Year,Yes,Credit card (automatic),24.15,37.98,1776.45,0,0,2734.56,4511.01,dollars
0628-CNQRM,One Year,Yes,Bank transfer (automatic),67.5,19.8,1544.05,0,0,435.6,1979.65,dollars
0634-SZPQA,Month-to-Month,Yes,Bank transfer (automatic),9005,3.55,2169.8,27.38,0,81.65,2224.07,cents
0635-WKOLD,One Year,No,Credit card (automatic),70.75,23.74,2921.75,0,0,949.6,3871.35,dollars
0637-KVDLV,Month-to-Month,Yes,Electronic check,76.5,17.22,162.45,0,0,34.44,196.89,dollars
0637-UBJRP,Month-to-Month,No,Electronic check,84.05,29.92,1095.3,23.97,0,388.96,1460.29,dollars
0637-YLETY,Month-to-Month,Yes,Credit card (automatic),95.6,18.99,1555.65,0,0,303.84,1859.49,dollars
0639-TSIQW,Month-to-Month,Yes,Credit card (automatic),102.95,37.5,6886.25,0,0,2512.5,9398.75,dollars
0640-YJTPY,Two Year,No,Bank transfer (automatic),2100,5.7,1493.75,0,0,410.4,1904.15,cents
0641-EVBOJ,Month-to-Month,Yes,Mailed check,82.3,44.97,214.4,0,20,134.91,369.31,dollars
0643-OKLRP,Month-to-Month,No,Electronic check,80.35,38.31,3825.85,0,90,1800.57,5716.42,dollars
0644-OQMDK,Month-to-Month,Yes,Electronic check,70.65,6.18,293.85,0,0,24.72,318.57,dollars
0650-BWOZN,Two Year,Yes,Electronic check,73.55,7.51,1359.45,0,0,135.18,1494.63,dollars
0654-HMSHN,Month-to-Month,No,Electronic check,104.4,42.65,2157.95,0,0,895.65,3053.6,dollars
0654-PQKDW,One Year,Yes,Bank transfer (automatic),7075,42.05,4263.45,0,0,2607.1,6870.55,cents
0655-RBDUG,Month-to-Month,Yes,Bank transfer (automatic),98.05,9.25,713,0,0,64.75,777.75,dollars
0655-YDGFJ,Month-to-Month,No,Bank transfer (automatic),4895,10.06,1323.7,0,0,291.74,1615.44,cents
0657-DOGUM,One Year,Yes,Bank transfer (automatic),6060,44.72,2985.25,0,100,2146.56,5231.81,cents
0661-KBKPA,One Year,Yes,Mailed check,7875,31.86,3942.45,0,0,1688.58,5631.03,cents
0661-KQHNK,One Year,No,Credit card (automatic),19,30.01,105.5,0,0,180.06,285.56,dollars
0661-WCQNQ,One Year,Yes,Credit card (automatic),56.25,7.68,1292.2,0,100,168.96,1561.16,dollars
0661-XEYAN,Month-to-Month,Yes,Mailed check,25.8,0,25.8,0,20,0,45.8,dollars
0665-XHDJU,Two Year,Yes,Electronic check,99.4,34.95,7285.7,0,0,2516.4,9802.1,dollars
0666-UXTJO,Month-to-Month,Yes,Credit card (automatic),8520,29.66,2874.45,0,0,1008.44,3882.89,cents
0667-NSRGI,One Year,Yes,Mailed check,6955,17.03,3435.6,0,0,817.44,4253.04,cents
0668-OGMHD,Month-to-Month,No,Electronic check,28.5,0,629.35,0,0,0,629.35,dollars
0670-ANMUU,One Year,No,Credit card (automatic),97.65,16.57,6687.85,0,0,1176.47,7864.32,dollars
0670-KDOMA,Month-to-Month,Yes,Mailed check,20.25,28.18,20.25,0,0,28.18,48.43,dollars
0673-IGUQO,Month-to-Month,No,Mailed check,2045,30.09,20.45,0,0,30.09,50.54,cents
0674-DGMAQ,Two Year,Yes,Electronic check,93.5,43.54,2970.8,0,0,1393.28,4364.08,dollars
0674-EYYZV,Month-to-Month,Yes,Electronic check,5465,36.33,54.65,0,0,36.33,90.98,cents
0674-GCDXG,Two Year,Yes,Bank transfer (automatic),71.9,42.59,4479.2,0,0,2683.17,7162.37,dollars
0675-NCDYU,Two Year,Yes,Credit card (automatic),116.4,28.86,8543.25,0,0,2077.92,10621.17,dollars
0678-RLHVP,Two Year,No,Electronic check,105.55,12.92,5682.25,0,0,684.76,6367.01,dollars
0679-IDSTG,Month-to-Month,Yes,Electronic check,69.25,37.3,69.25,0,0,37.3,106.55,dollars
0679-TDGAK,One Year,No,Electronic check,7550,31.83,4025.6,0,100,1591.5,5717.1,cents
0680-DFNNY,Month-to-Month,Yes,Electronic check,101.1,40.7,1504.05,0,0,610.5,2114.55,dollars
0682-USIXD,Month-to-Month,Yes,Electronic check,86.05,14.81,1818.9,0,0,311.01,2129.91,dollars
0684-AOSIH,Month-to-Month,Yes,Electronic check,9500,12.04,95,0,0,12.04,107.04,cents
0685-MLYYM,Month-to-Month,No,Electronic check,70.75,9.86,154.85,0,0,19.72,174.57,dollars
0687-ZVTHB,One Year,No,Credit card (automatic),72.45,26.75,4653.85,14.23,0,1738.75,6378.37,dollars
0689-DSXGL,Month-to-Month,No,Bank transfer (automatic),85.8,16.87,4433.3,0,0,877.24,5310.54,dollars
0689-NKYLF,Month-to-Month,Yes,Electronic check,83.2,35.4,1060.6,0,0,460.2,1520.8,dollars
0690-SRQID,Month-to-Month,Yes,Mailed check,19.65,18.28,67.55,0,0,73.12,140.67,dollars
0691-IFBQW,One Year,Yes,Electronic check,110,2.37,4874.8,0,0,109.02,4983.82,dollars
0691-JVSYA,One Year,Yes,Bank transfer (automatic),94.85,40.62,5000.2,18.55,0,2152.86,7134.51,dollars
0691-NIKRI,One Year,Yes,Credit card (automatic),10595,16.73,4335.2,0,0,669.2,5004.4,cents
0696-UKTOX,Month-to-Month,No,Electronic check,54.15,8.4,1312.45,0,40,193.2,1545.65,dollars
0697-ZMSWS,Month-to-Month,Yes,Electronic check,85.65,6.91,338.9,0,0,27.64,366.54,dollars
0699-NDKJM,Month-to-Month,Yes,Bank transfer (automatic),58.75,0,3437.45,0,0,0,3437.45,dollars
0701-RFGFI,Month-to-Month,Yes,Bank transfer (automatic),95.4,8.18,4613.95,0,0,400.82,5014.77,dollars
0701-TJSEF,Month-to-Month,Yes,Bank transfer (automatic),68.25,32.31,576.95,0,0,290.79,867.74,dollars
0702-PGIBZ,Month-to-Month,Yes,Electronic check,101.7,26.16,364.55,1.48,0,104.64,467.71,dollars
0704-VCUMB,Two Year,No,Credit card (automatic),20.25,10.94,1278.8,5.15,0,667.34,1940.99,dollars
0707-HOVVN,Two Year,Yes,Bank transfer (automatic),7550,47.27,5212.65,0,0,3308.9,8521.55,cents
0708-LGSMF,Month-to-Month,Yes,Electronic check,65.85,14.32,902.25,0,0,186.16,1088.41,dollars
0708-SJDIS,Month-to-Month,No,Mailed check,65,45.28,2157.5,0,0,1539.52,3697.02,dollars
0709-TVGUR,Month-to-Month,Yes,Electronic check,7455,17.56,622.9,33.25,0,158.04,747.69,cents
0716-BQNDX,Two Year,No,Electronic check,93.75,2.21,5625.55,0,0,125.97,5751.52,dollars
0719-SYFRB,Month-to-Month,Yes,Mailed check,61.65,36.24,713.75,0,0,434.88,1148.63,dollars
0722-SVSFK,Month-to-Month,Yes,Electronic check,100.4,39.02,715,0,0,273.14,988.14,dollars
0722-TROQR,Month-to-Month,Yes,Electronic check,74.9,26.23,321.75,0,0,104.92,426.67,dollars
0723-DRCLG,Month-to-Month,Yes,Electronic check,74.45,31.27,74.45,0,10,31.27,115.72,dollars
0723-FDLAY,One Year,Yes,Bank transfer (automatic),85.25,49.57,3704.15,0,100,2181.08,5985.23,dollars
0723-VSOBE,One Year,No,Electronic check,34.2,0,1596.6,0,0,0,1596.6,dollars
0725-CXOTM,One Year,Yes,Credit card (automatic),89.65,44.7,3348.1,0,0,1609.2,4957.3,dollars
0727-BMPLR,One Year,Yes,Electronic check,10000,37.38,5509.3,0,100,2055.9,7665.2,cents
